"name","address","phone","website","image","tags"
"Skipper Restaurant & Chowder House","152 S Shore Dr, South Yarmouth, MA 02664","5083947406","skipperrestaurant.com","http://s3-media3.fl.yelpcdn.com/bphoto/FU_FP0nooJC6mUe49URoTQ/ms.jpg","Seafood,seafood"
"Aqua Bar","207 Commercial St, Provincetown, MA 02657","5084871580","","http://s3-media3.fl.yelpcdn.com/bphoto/Kc_xyJFH7NAqbKyUpfZnaw/ms.jpg","Bars,bars,American (New),newamerican"
"Rum Runners Bar & Grill","243 Lower County Rd, Dennisport, MA 02639","5083985673","rumrunnersbarandgrill.com",,"American (Traditional),tradamerican,Pubs,pubs"
"Sand Dollar Bar & Grill","244 Lower County Rd, Dennis Port, MA 02639","5083984823","sanddollarbg.com","http://s3-media3.fl.yelpcdn.com/bphoto/Kz3TglkgBy5RFMszQNpb9Q/ms.jpg","American (Traditional),tradamerican"
"Old Yarmouth Inn","223 Rt 6A, Yarmouth Port, MA 02675","5083629962","oldyarmouthinn.com","http://s3-media1.fl.yelpcdn.com/bphoto/Y46mnhsnfx4y6_AIG9OmTg/ms.jpg","American (Traditional),tradamerican"
"Thuan Loi","1300 Rte 28, South Yarmouth, MA 02664","5083985592","","http://s3-media3.fl.yelpcdn.com/bphoto/FBVr4o_eoWBnVEyd3HlSLg/ms.jpg","Vietnamese,vietnamese"
"Bangkok Thai Cuisine II","8 Enterprise Rd, South Dennis, MA 02660","5083947699","","http://s3-media1.fl.yelpcdn.com/bphoto/BPxiDqZ8JzTDN6s4COvtbQ/ms.jpg","Thai,thai"
"Brother's Pizza","608 Main St Rt 28, Dennis Port, MA 02639","5083942518","brotherscapecod.com","http://s3-media4.fl.yelpcdn.com/bphoto/IubFiTeZqD7rwM4gtZnN9Q/ms.jpg","Pizza,pizza,Seafood,seafood"
"George's Pizza","275 Commercial St, Provincetown, MA 02657","5084873744","","http://s3-media3.fl.yelpcdn.com/bphoto/e7oY6-0JfvYzit0gTBnHIQ/ms.jpg","Pizza,pizza"
"9 Ryder Seaside Dining","9 Ryder St Extension, Provincetown, MA 02657","5084879990","9ryder.com","http://s3-media2.fl.yelpcdn.com/bphoto/FXmSO4c_QN8ZKmNegyfUNQ/ms.jpg","Italian,italian"
"Viera","11 Rt 28, Harwich, MA 02671","7744087492","vieracapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/sovXs6PzoWQsHptrJiqE5w/ms.jpg","American (New),newamerican,Seafood,seafood"
"The Surf Club","Lopes Square, Provincetown, MA 02657","5084871367","","http://s3-media3.fl.yelpcdn.com/bphoto/UuaGYuEClbUUn3bL-bDKPQ/ms.jpg","Seafood,seafood"
"Brewster Coffee Shop","2149 Main St, Brewster, MA 02631","5088968224","","http://s3-media1.fl.yelpcdn.com/bphoto/9FHM4oNc8WwDmUn0EdjqqQ/ms.jpg","Breakfast & Brunch,breakfast_brunch,Coffee & Tea,coffee"
"Aegean Pizza","378 Barnstable Rd, Hyannis, MA 02601","5087717722","","http://s3-media3.fl.yelpcdn.com/bphoto/aIAOG1Gbo76pQT0KwDjNug/ms.jpg","Pizza,pizza"
"Captain Parkers Pub","668 Route 28, Yarmouth, MA 02673","5087714266","",,"Seafood,seafood,Burgers,burgers,American (Traditional),tradamerican"
"Pavilion Indian Cuisine","511 Main St, Hyannis, MA 02601","5087900985","pavilionindian.com","http://s3-media3.fl.yelpcdn.com/bphoto/ZW8g4V2vrZkIsDbVySiXiw/ms.jpg","Indian,indpak,Pakistani,pakistani"
"Classical Billiards","657 Route 28, West Yarmouth, MA 02673","5087715872","",,"Pool Halls,poolhalls"
"Skippy's Pier I","17 Neptune Ln, South Yarmouth, MA 02664","5083989556","skippyspier1.com","http://s3-media2.fl.yelpcdn.com/bphoto/VncFQKTvTen1VNMU-Jm3DA/ms.jpg","Restaurants,restaurants"
"Asa Grille","415 Main St, Hyannis, MA 02601","5087759600","asagrill.com",,"Music Venues,musicvenues,Restaurants,restaurants"
"Schoolhouse Ice Cream","749 Rt 28, Harwich Port, MA 02646","5084327355","","http://s3-media1.fl.yelpcdn.com/bphoto/3-6MCMaU8rHvbfwBArrW5Q/ms.jpg","Ice Cream & Frozen Yogurt,icecream,Restaurants,restaurants"
"Bonatt's Bakery & Restaurant","537 Rt 28, Harwich Port, MA 02646","5084327199","bonattsbakeryrestaurant.com","http://s3-media2.fl.yelpcdn.com/bphoto/aCeLGWzN99TY68bdBrDVZw/ms.jpg","Bakeries,bakeries,Breakfast & Brunch,breakfast_brunch"
"Mooncussers Tavern","86 Sisson Rd, Harwich Port, MA 02646","5084301230","mooncusserstavern.com","http://s3-media1.fl.yelpcdn.com/bphoto/USpVUESphQ8XTdDj12H2xA/ms.jpg","Tapas Bars,tapas,Wine Bars,wine_bars,Music Venues,musicvenues"
"The Sand Bar","4 Lighthouse Rd., West Dennis, MA 02670","5083982244","","http://s3-media4.fl.yelpcdn.com/bphoto/9ajXOckLWhezo976iJw2Xw/ms.jpg","American (New),newamerican,Bars,bars"
"Lost Dog Pub","63 Rt 6A, Junction of Rt 28 and Rt 6A, Orleans, MA 02653","5082403647","lostdogpubs.com","http://s3-media2.fl.yelpcdn.com/bphoto/hgOSCTDDwQ9hH-8yZsKNMg/ms.jpg","American (Traditional),tradamerican,Bars,bars"
"Ocean House Restaurant","425 Old Wharf Rd, Dennis Port, MA 02639","5083940700","oceanhouserestaurant.com","http://s3-media1.fl.yelpcdn.com/bphoto/TM7IdzmmdNmLFctz7oTFpA/ms.jpg","American (New),newamerican"
"Dockside, The","110 School St, Hyannis, MA 02601","5087781880","thedocksidehyannis.com","http://s3-media4.fl.yelpcdn.com/bphoto/_yR2THb42ra0yhJD_CbcuA/ms.jpg","Seafood,seafood"
"Popponesset Inn Restaurant","252 Shore Dr W, Mashpee, MA 02649","5084771100","","http://s3-media2.fl.yelpcdn.com/bphoto/Q1ToqqNr_JNg0tQmC9q8nw/ms.jpg","Seafood,seafood"
"Grand Cru Wine Bar","1225 Iyannough Rd, Hyannis, MA 02601","5087713000","capecodderresort.com/grand-cr…","http://s3-media2.fl.yelpcdn.com/bphoto/l-hq6AMQbCePtyx5BbzXuw/ms.jpg","Jazz & Blues,jazzandblues,Mediterranean,mediterranean"
"Siena Restaurant","17 Steeple St, Mashpee, MA 02649","5084775929","siena.us","http://s3-media2.fl.yelpcdn.com/bphoto/ZsMAuDfTz0L8zHUUzP8E3g/ms.jpg","Italian,italian,Pizza,pizza"
"King Richard's Faire","235 Main St, Carver, MA 02330","5088665391","kingrichardsfaire.net","http://s3-media3.fl.yelpcdn.com/bphoto/CP7pbH1_T8RaVnaYYVk3OQ/ms.jpg","Performing Arts,theater"
"Robins Nest","423 High St, Rochester, MA 02770","5082956992","","http://s3-media1.fl.yelpcdn.com/bphoto/-kJ7X9ho4qRlFRVlHPeMcA/ms.jpg","Ice Cream & Frozen Yogurt,icecream,American (Traditional),tradamerican"
"Bad Martha Farmer's Brewery","270 Upper Main St, Edgartown, MA 02539","5089394415","badmarthabeer.com","http://s3-media3.fl.yelpcdn.com/bphoto/b5KTDYAi3lZLYDh7ZJuWwQ/ms.jpg","Breweries,breweries"
"Ninety Nine Restaurant & Pub","3013 Cranberry Hwy, Wareham, MA 02571","5082959909","99restaurants.com","http://s3-media2.fl.yelpcdn.com/bphoto/JYmzzCJn7KjCjvJtFWiYyA/ms.jpg","Seafood,seafood,American (Traditional),tradamerican,Steakhouses,steak"
"The Elbow Room","473 Main St, Hyannis, MA 02601",,"","http://s3-media4.fl.yelpcdn.com/bphoto/9CP4y0e1mbcNYdCKamE9vw/ms.jpg","Bars,bars"
"Bobby Byrne's","6 Central Sq, Mashpee Commons, Mashpee, MA 02649","5084770600","bobbybyrnes.com","http://s3-media3.fl.yelpcdn.com/bphoto/q_9C5KzVyhDVoUhNkxL5TQ/ms.jpg","Pubs,pubs,American (Traditional),tradamerican"
"Harvest Gallery Wine Bar","766 Main Street, Dennis, MA 02638","5083852444","harvestgallerywinebar.com","http://s3-media4.fl.yelpcdn.com/bphoto/YKiiuXEY1oOJqjzltxBapQ/ms.jpg","Wine Bars,wine_bars"
"Kettle-Ho Restaurant & Tavern","12 School St, Cotuit, MA 02635","5084281862","","http://s3-media2.fl.yelpcdn.com/bphoto/hZtReIHRGOmrdmXAOXW0yg/ms.jpg","Restaurants,restaurants,Bars,bars"
"Mary Ellen's Portuguese Bakery","829 Main St, Falmouth, MA 02540","5085409696","","http://s3-media3.fl.yelpcdn.com/bphoto/2vgzxYaxYFWKg8kfuPVHlg/ms.jpg","Bakeries,bakeries,Breakfast & Brunch,breakfast_brunch,Portuguese,portuguese"
"Nectar's","17 Airport Rd, Edgartown, MA 02539","5086931137","",,"Music Venues,musicvenues"
"The Pilot House","14 Gallo Rd, Sandwich, MA 02563","5088888889","pilothousecapecod.com","http://s3-media2.fl.yelpcdn.com/bphoto/HFiDP56D9d831BcTtA5bzg/ms.jpg","American (New),newamerican"
"The Cape Cod Art Bar","18 Steeple St, Mashpee, MA 02649","5084772788","thecapecodartbar.com","http://s3-media4.fl.yelpcdn.com/bphoto/NqiHICFMo3js0bU-RoykgA/ms.jpg","Art Galleries,galleries"
"Earthly Delights","15 W Bay Rd, Osterville, MA 02655","5084202206","earthlydelightscapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/vOREZ5DodM0MwEp7FCF3lg/ms.jpg","Breakfast & Brunch,breakfast_brunch,Vegan,vegan"
"Baccari's Diner","358 N Falmouth Hwy, North Falmouth, MA 02556","5085633041","baccarisdiner.com","http://s3-media4.fl.yelpcdn.com/bphoto/2n5gxcuNX6MyQew2m4xuug/ms.jpg","Breakfast & Brunch,breakfast_brunch,Diners,diners"
"Marshland","315 Cotuit Rd, Sandwich, MA 02563","5088889747","marshlandrestaurant.com","http://s3-media2.fl.yelpcdn.com/bphoto/MX5J3OkqKF2set8FTXPE8Q/ms.jpg","American (New),newamerican,Diners,diners"
"Ninety Nine Restaurant & Pub","8 Ryans Way, Mashpee, MA 02649","5084779000","99restaurants.com","http://s3-media1.fl.yelpcdn.com/bphoto/FN1vCe2hjpOJ0PLZoT3N-Q/ms.jpg","American (New),newamerican"
"Bangkok Cuisine","67 Circuit Ave, Oak Bluffs, MA 02557","5086966322","","http://s3-media3.fl.yelpcdn.com/bphoto/pBRXUqDu412moICo00n9sw/ms.jpg","Thai,thai"
"The Black Dog Bakery Cafe","162 State Rd, Vineyard Hvn, MA 02568","5086968190","","http://s3-media3.fl.yelpcdn.com/bphoto/2I8HJqzPs4axxhNRR88NuA/ms.jpg","Bakeries,bakeries,Cafes,cafes"
"Craigville Beach Grille","974 Craigville Beach Rd, Centerville, MA 02632","5087900404","","http://s3-media3.fl.yelpcdn.com/bphoto/uUBnxeOi6NxOzYZJ9onccA/ms.jpg",""
"Edgartown Deli","52 Main St, Edgartown, MA 02539","5086274789","","http://s3-media4.fl.yelpcdn.com/bphoto/cfwDgHafAx3IgHMDGjUwPw/ms.jpg","American (Traditional),tradamerican,Delis,delis"
"Fox & Hound Restaurant","63 Long Pond Rd, Plymouth, MA 02360","7747739647","foxandhoundplymouth.com","http://s3-media3.fl.yelpcdn.com/bphoto/Xzl9m14F_qQdeh0vT60BTw/ms.jpg","American (New),newamerican,American (Traditional),tradamerican"
"Harbor Watch Inn","167 Onset Ave, Wareham, MA 02571","5082954600","",,"Hotels,hotels,Bed & Breakfast,bedbreakfast,Restaurants,restaurants"
"Ying Dynasty","County Road, Mattapoisett, MA 02739",,"","http://s3-media3.fl.yelpcdn.com/bphoto/UZpe4mhjoQfESF2fYtasYA/ms.jpg","Chinese,chinese"
"Sun Dynasty","1 Park Ave, Plymouth, MA 02360",,"sundynasty.us","http://s3-media4.fl.yelpcdn.com/bphoto/b_h-TzGwsRbiOpLiJbmZKw/ms.jpg","Chinese,chinese,Seafood,seafood,Chicken Wings,chicken_wings"
"Seafood Shanty","31 Dock St, Edgartown, MA 02539","5086278622","theseafoodshanty.com","http://s3-media2.fl.yelpcdn.com/bphoto/BZ2HJhFctJb6Cx3_NbL8Nw/ms.jpg","Seafood,seafood"
"Bayzo's Pub","Ocean Edge Resort, 2907 Main St, Brewster, MA 02631","7743236012","oceanedge.com/dining/bayzos-p…","http://s3-media4.fl.yelpcdn.com/bphoto/8APVF8scupSvJx_eduq5DA/ms.jpg","Pubs,pubs"
"Sharky's Cantina","266 Upper Main St, Edgartown, MA 02539","5086276565","","http://s3-media3.fl.yelpcdn.com/bphoto/l8QUXeF9AcMUu4EdwlZdlg/ms.jpg","Mexican,mexican"
"South Street Depot","605 Main St, Dennis, MA 02639","5086193626","southstreetdepot.com","http://s3-media1.fl.yelpcdn.com/bphoto/0h6DXcRry1TLIWij6TD49g/ms.jpg","American (Traditional),tradamerican,Seafood,seafood,Burgers,burgers"
"Ocean 235","235 Ocean St, Hyannis Port, MA 02601","5088274414","","http://s3-media1.fl.yelpcdn.com/bphoto/ppySFuQWa3JJMtuJPJ2aAw/ms.jpg","Seafood,seafood,Italian,italian"
"Bishop's Terrace","108 Route 28, Harwich, MA 02645","5084320253","",,"American (New),newamerican"
"Blue Plate Diner","3226 Main St, Barnstable, MA 02630","5083623302","","http://s3-media2.fl.yelpcdn.com/bphoto/w6ISUpK7BOLqH-lmDade0g/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"Shanghai Chinese Restaurants","11 Ridgewood Ave, Hyannis, MA 02601","5087714086","",,"Chinese,chinese"
"Keltic Kitchen","415 Rt 28, West Yarmouth, MA 02673","5087714835","thekeltickitchen.com","http://s3-media1.fl.yelpcdn.com/bphoto/ViTpnIApKAsEmj-AzVVZ9w/ms.jpg","Breakfast & Brunch,breakfast_brunch,Irish,irish"
"Bob's Seafood Cafe and Wine Bar","252 Shore Dr, Mashpee, MA 02649","5085391219","","http://s3-media3.fl.yelpcdn.com/bphoto/YB4RcJXzP5UkLpIo7NHBww/ms.jpg","Seafood,seafood"
"Black Sheep Bah & Grill","722 Rt 6A, Yarmouth Port, MA 02675","5083625004","blacksheepbah.com",,"American (Traditional),tradamerican"
"F&J Restaurant Bar Night Club","477 Yarmouth Rd, Hyannis, MA 02601","5085349656","fjrestaurant.com","http://s3-media4.fl.yelpcdn.com/bphoto/bFlbn88gMXUyEUlzDVmaTA/ms.jpg","American (New),newamerican,Beer, Wine & Spirits,beer_and_wine,Pubs,pubs"
"China Palace Restaurant","331 Cotuit Rd, Sandwich, MA 02563","5088883544","chinapalacesandwich.com","http://s3-media4.fl.yelpcdn.com/bphoto/FtU3SWpHIuwadAEGXAol5w/ms.jpg","Szechuan,szechuan"
"Mamma Mia's","73 Main St, Carver, MA 02330","5088667900","mammamias.net","http://s3-media4.fl.yelpcdn.com/bphoto/1k13hrUuWStmbz64HGY9bw/ms.jpg","Italian,italian"
"Marc Anthony's Pizzeria","190 Onset Ave, Onset, MA 02532","5082955956","marcanthonyspizza.com","http://s3-media3.fl.yelpcdn.com/bphoto/C40pkfmDR1D1w11SWnMZTA/ms.jpg","Pizza,pizza,Italian,italian"
"Pier View Restaurant","201 Onset Ave, Onset, MA 02558","5082955968","","http://s3-media3.fl.yelpcdn.com/bphoto/chGeWXCJ6io0HjNDr1QZtw/ms.jpg","American (Traditional),tradamerican"
"Chapin's Restaurant","85 Taunton Ave, Dennis, MA 02638","5083857000","chapinsrestaurant.com","http://s3-media2.fl.yelpcdn.com/bphoto/M5TIYZRjpkKB3OEj8L5f6Q/ms.jpg","Seafood,seafood"
"Rum Runners Bar & Grill","243 Lower County Rd, Dennisport, MA 02639","5083985673","rumrunnersbarandgrill.com",,"American (Traditional),tradamerican,Pubs,pubs"
"Fin","800 Main St, Dennis, MA 02638","5083852096","fincapecod.com","http://s3-media1.fl.yelpcdn.com/bphoto/IqyDyc9RAbVYRF3p2FXuSA/ms.jpg","Seafood,seafood,Diners,diners"
"Duck Inn Pub","447 Main St, Hyannis, MA 02601","5088277343","duckinnpub.com","http://s3-media3.fl.yelpcdn.com/bphoto/QhdNC6bR4Oo1vmdNMvaSlg/ms.jpg","American (Traditional),tradamerican"
"Tavern 731","731 Main St, Yarmouth, MA 02664","5083942101","","http://s3-media2.fl.yelpcdn.com/bphoto/yYBxH_xht64wB47j9uOiUw/ms.jpg","American (New),newamerican,Pubs,pubs,Lounges,lounges"
"Spanky's Clam Shack & Seaside Saloon","138 Ocean St, Hyannis, MA 02601","5087712770","spankysclamshack.com","http://s3-media4.fl.yelpcdn.com/bphoto/hGfVP0BdSPX_YR7jejJVRw/ms.jpg","Seafood,seafood"
"Jack's Pizza Hyannis","373 W Main St, Hyannis, MA 02601","5087750612","jackspizzahyannis.com","http://s3-media2.fl.yelpcdn.com/bphoto/CaQIQV57zrCsfDPulY_eOg/ms.jpg","Pizza,pizza"
"Baxter's Boathouse & Fish N' Chips","177 Pleasant St, Hyannis, MA 02601","5087757040","baxterscapecod.com","http://s3-media3.fl.yelpcdn.com/bphoto/EBCS-T6ynjDpOIsQ-TErTQ/ms.jpg","Seafood,seafood"
"Tony's Market","119 Dukes County Ave, Vineyard Haven, MA 02568","5086934799","","http://s3-media2.fl.yelpcdn.com/bphoto/DXrpHYXXQGqBIohOqZVBfg/ms.jpg","Grocery,grocery,Beer, Wine & Spirits,beer_and_wine"
"Atlantic Country Club","450 Little Sandy Pond Rd, Plymouth, MA 02360","5087595533","","http://s3-media3.fl.yelpcdn.com/bphoto/5ACk7wgXwRzpXxQom4gAdA/ms.jpg","Country Clubs,countryclubs"
"Hy-Line Cruises","12 Circuit Ave, Vineyard Haven, MA 02568","5086930112","hylinecruises.com","http://s3-media4.fl.yelpcdn.com/bphoto/hYv-w715SxBkWPlAJ0mBKw/ms.jpg",""
"Turk's Seafood Market & Sushi Bar","83 Marion Rd, Mattapoisett, MA 02739","5087583113","turksseafood.com","http://s3-media4.fl.yelpcdn.com/bphoto/QFDRMr9gRKIXQrcEhxa-Mw/ms.jpg","Seafood Markets,seafoodmarkets,Sushi Bars,sushi"
"Stone L'oven","271 Main St, Falmouth, MA 02540","5085481222","stoneloven.com","http://s3-media4.fl.yelpcdn.com/bphoto/O7xDGTjQnBA5KgSTAhVWGw/ms.jpg","Pizza,pizza"
"Danny Quinn's Irish Pub","9 Oak Bluffs Ave, Vineyard Haven, MA 02568","5083384760","dannyquinn.com",,"Pubs,pubs"
"Alchemy","71 Main St, Edgartown, MA 02539","5086279999","alchemyedgartown.com","http://s3-media3.fl.yelpcdn.com/bphoto/eL0-3-mz9u7MzpPJJHGmlA/ms.jpg","American (New),newamerican"
"Wimpy's Seafood Cafe","752 Main St, Osterville, MA 02655","5084286300","wimpysseafoodcafe.com","http://s3-media4.fl.yelpcdn.com/bphoto/-0oLNWM-mgmb_6r8W3mxzA/ms.jpg","Seafood,seafood"
"Alberto's Ristorante","360 Main St, Hyannis, MA 02601","5087781770","albertos.net","http://s3-media3.fl.yelpcdn.com/bphoto/FaUCSFneG8Ze-V31oIDtqA/ms.jpg","Italian,italian"
"Cape Cod's Irish Pub","16 Route 28, West Harwich, MA 02671","5084328808","","http://s3-media3.fl.yelpcdn.com/bphoto/8Do0r56eIycdgc0-FWnP3w/ms.jpg","Nightlife,nightlife"
"Jason's Tavern","Patriot Square, 500 Rt 134, South Dennis, MA 02660","5083943534","jasonstavern.com","http://s3-media3.fl.yelpcdn.com/bphoto/dZPTbsablb41U_fUrIXkqg/ms.jpg","American (New),newamerican,Fish & Chips,fishnchips"
"Asa Grille","415 Main St, Hyannis, MA 02601","5087759600","asagrill.com",,"Music Venues,musicvenues,Restaurants,restaurants"
"The Pilot House","14 Gallo Rd, Sandwich, MA 02563","5088888889","pilothousecapecod.com","http://s3-media2.fl.yelpcdn.com/bphoto/HFiDP56D9d831BcTtA5bzg/ms.jpg","American (New),newamerican"
"The Optimist Cafe","134 Rt 6A, Yarmouth Port, MA 02675","5083621024","optimistcafe.com","http://s3-media1.fl.yelpcdn.com/bphoto/7Hs3WXS4ALAMrlUE92hEMQ/ms.jpg","Breakfast & Brunch,breakfast_brunch,Cafes,cafes"
"Big Al's Deli- Breakfast and Lunch","1076 Rt 28, South Yarmouth, MA 02664","5083981960","","http://s3-media4.fl.yelpcdn.com/bphoto/EcL8g9JBquVLPQDuJ7b1Jg/ms.jpg","American (Traditional),tradamerican"
"T Bones Roadhouse","22 Main St, Plymouth, MA 02360","5087472667","tbonesroadhouse.com","http://s3-media4.fl.yelpcdn.com/bphoto/aTMSjUo2RSEaYWMlFVBVeQ/ms.jpg","Barbeque,bbq,Steakhouses,steak,Burgers,burgers"
"Lindsey's Family Restaurant","3138 Cranberry Hwy, East Wareham, MA 02538","5087595544","lindseysrestaurant.com","http://s3-media3.fl.yelpcdn.com/bphoto/_oyDCLqfNacUtwxBQIudqA/ms.jpg","Seafood,seafood,American (Traditional),tradamerican"
"La Cucina Sul Mare","237 Main St, Falmouth, MA 02540","5085485600","lacucinasulmare.com","http://s3-media2.fl.yelpcdn.com/bphoto/t526OlWTz4Awg4E6b9zQsQ/ms.jpg","Italian,italian"
"Roo Bar","10 Cordage Park Cir, Plymouth, MA 02360","5087464300","theroobar.com",,"Bars,bars"
"Mi Pueblo","459 Main St, Hyannis, MA 02601","5087711575","","http://s3-media2.fl.yelpcdn.com/bphoto/Y0iCwgsWq0Y__FSTxkaQeA/ms.jpg","Mexican,mexican"
"Gringos Mexican Restaurant","577 Main St, Hyannis, MA 02601","5087718449","","http://s3-media2.fl.yelpcdn.com/bphoto/YduhOt_O_GLCiaxhFo0b1w/ms.jpg","Mexican,mexican"
"Ardeo","23 Whites Path, Ste V, Bass River, MA 02664","5087601500","dineardeo.com",,"Mediterranean,mediterranean"
"Captain Parkers Pub","668 Route 28, Yarmouth, MA 02673","5087714266","",,"Seafood,seafood,Burgers,burgers,American (Traditional),tradamerican"
"The Net Result","79 Beach Rd, Vineyard Haven, MA 02568","5086936071","mvseafood.com","http://s3-media1.fl.yelpcdn.com/bphoto/mhaTzP6qL3u_zV5OIKrZUQ/ms.jpg","Seafood,seafood,Seafood Markets,seafoodmarkets"
"Conference Table","205 Worcester Ct, Falmouth, MA 02540","5085407136","",,"American (New),newamerican"
"Nirvana Coffee Company","3206 Main Street, Barnstable Village, MA 02630","5087446983","","http://s3-media1.fl.yelpcdn.com/bphoto/yMNRYtVey4_d41na4q_hEA/ms.jpg","Coffee & Tea,coffee,Cafes,cafes,Breakfast & Brunch,breakfast_brunch"
"Craigville Pizza & Mexican","618 Craigville Beach Rd, West Hyannisport, MA 02672","5087752267","craigvillepizza.com","http://s3-media4.fl.yelpcdn.com/bphoto/4o70n7MffFNMBpfRnYGulA/ms.jpg","Mexican,mexican,Pizza,pizza"
"Asia","Mashpee Commons, 3 Greene St, Mashpee, MA 02649","5084778883","mashpeeasia.com","http://s3-media2.fl.yelpcdn.com/bphoto/3b1GASHbJaxn9TOLik6gqw/ms.jpg","Chinese,chinese,Sushi Bars,sushi,Asian Fusion,asianfusion"
"Beaches Cafe","421 Old Wharf Rd, Dennis, MA 02639",,"","http://s3-media2.fl.yelpcdn.com/bphoto/lCqokvL5nc6rduxRXhizBg/ms.jpg","Cafes,cafes"
"Misaki Japanese Sushi Restaurant","379 W Main St, Hyannis, MA 02601","5087713771","misakisushi.com","http://s3-media1.fl.yelpcdn.com/bphoto/qvRMXSm3b9F7i_mXKH6nZA/ms.jpg","Japanese,japanese"
"Brewster Inn & Chowder House","1993 Main St, Brewster, MA 02631","5088967771","","http://s3-media3.fl.yelpcdn.com/bphoto/nzPwnnpzrSH-0nudIw_ZFA/ms.jpg","Nightlife,nightlife,Restaurants,restaurants"
"Lascalla Restaurant","106 Depot St, Dennis Port, MA 02639","5083983910","",,"Restaurants,restaurants"
"Lamberts Fruit & Produce","271 Cotuit Rd, Sandwich, MA 02563","5084770655","http://www.yelp.com/biz/lamberts-fruit-and-produce-sandwich","http://s3-media3.fl.yelpcdn.com/bphoto/wHaVMClxmxlRR4srO1XJIw/ms.jpg","Fruits & Veggies,markets,Delis,delis"
"Cape Cod Beachcomber","2759 Main St, Brewster, MA 02631","5088963322","",,""
"Ring Bros Marketplace","485 Rt 134, South Dennis, MA 02660","5083942244","ringbrosmarketplace.com","http://s3-media2.fl.yelpcdn.com/bphoto/jnRKl7rk6qdyEj7w7vZo4A/ms.jpg","Beer, Wine & Spirits,beer_and_wine,Grocery,grocery,Fruits & Veggies,markets"
"The Cape Cod Art Bar","18 Steeple St, Mashpee, MA 02649","5084772788","thecapecodartbar.com","http://s3-media4.fl.yelpcdn.com/bphoto/NqiHICFMo3js0bU-RoykgA/ms.jpg","Art Galleries,galleries"
"Scottish Bakehouse","977 State Rd, Vineyard Haven, MA 02568","5086936633","scottishbakehousemv.com","http://s3-media2.fl.yelpcdn.com/bphoto/pkkP2vYRk8u8yKB2uij_vw/ms.jpg","Bakeries,bakeries,American (Traditional),tradamerican"
"Jimmy Seas Pan Pasta","32 Kennebec Ave, Oak Bluffs, MA 02557","5086879702","jimmyseaspanpasta.com","http://s3-media4.fl.yelpcdn.com/bphoto/U2rfDCpvNeNtSI5lYWRm_w/ms.jpg","Italian,italian,Seafood,seafood"
"Onset Sports Resort","270 Onset Ave, Wareham, MA 02571","5082957577","",,"Nightlife,nightlife"
"Mercantile","766 Rt 6A, Dennis, MA 02638","5083853877","","http://s3-media2.fl.yelpcdn.com/bphoto/T1JWFu9xY5voClkM7h-NZQ/ms.jpg","Bakeries,bakeries,Sandwiches,sandwiches"
"Kevin's Seafood & Spirits","908 Rte 28, South Yarmouth, MA 02664","5083947610","","http://s3-media4.fl.yelpcdn.com/bphoto/OHD7cfZUJYowh-jG0BucQw/ms.jpg","Seafood,seafood"
"Brewster Coffee Shop","2149 Main St, Brewster, MA 02631","5088968224","","http://s3-media1.fl.yelpcdn.com/bphoto/9FHM4oNc8WwDmUn0EdjqqQ/ms.jpg","Breakfast & Brunch,breakfast_brunch,Coffee & Tea,coffee"
"Moonakis Cafe","460 Waquoit Hwy, East Falmouth, MA 02536","5084579630","","http://s3-media1.fl.yelpcdn.com/bphoto/UBwP6ot8xd9eOV6N61R2rQ/ms.jpg","Breakfast & Brunch,breakfast_brunch"
"Peking Palace","452 Main St, Falmouth, MA 02541","5085408204","pekingpalacefalmouth.com","http://s3-media1.fl.yelpcdn.com/bphoto/aRXh6O4jROTbeyl37qamqg/ms.jpg","Chinese,chinese,Sushi Bars,sushi"
"Oysters Too","876 E Falmouth Hwy, East Falmouth, MA 02536","5085489191","oysterstoo.com","http://s3-media3.fl.yelpcdn.com/bphoto/tj1p9TZgZo7oK95w3-cv4A/ms.jpg","Seafood,seafood,Steakhouses,steak"
"Chapoquoit Grill","410 W Falmouth Hwy, West Falmouth, MA 02540","5085407794","chapoquoitgrill.com","http://s3-media3.fl.yelpcdn.com/bphoto/VP4AOHdeqK2aVEG0HHmYWA/ms.jpg","Mediterranean,mediterranean"
"Bobby Byrne's Pub","Rt 6 A Tupper Rd, Sandwich, MA 02563","5088886088","bobbybyrnes.com","http://s3-media4.fl.yelpcdn.com/bphoto/qysu7Yc75E6Z6k8rpzDqVA/ms.jpg","American (Traditional),tradamerican"
"Falmouth Raw Bar","56 Scranton Ave, Falmouth, MA 02540","5085487729","Www.falmouthrawbar.com","http://s3-media1.fl.yelpcdn.com/bphoto/ssOmXiohNNc751SLF7O7ag/ms.jpg","Seafood,seafood"
"Finally Dino's","11 Cape Dr, Mashpee, MA 02649","7742384890","",,"Pizza,pizza,Sports Bars,sportsbars"
"Rye Tavern","517 Old Sandwich Rd, Plymouth, MA 02134","5085917515","ryetavern.com","http://s3-media1.fl.yelpcdn.com/bphoto/q4toOgtZoEUCkDvi8wnp8Q/ms.jpg","American (New),newamerican"
